dba_name,postal_code,poi_cbg,visitor_home_cbgs,visitor_daytime_cbgs,naics_description,address,lat,lng,Incoming_Visitor_home_census_blocks,POI_risk_final
COCONUT THAI ASIAN BISTRO,92109,60730079101.0,"{""060730133141"":5,""040136193001"":5,""060730170224"":4,""060730080065"":4,""060730085111"":4}","{""060730170321"":4,""040136123001"":4,""060730080065"":4,""060730099021"":4}",FULL-SERVICE RESTAURANTS,MISSION BLVD,32.79129835,-117.25394140000002,"{'06073013314': 5, '04013619300': 5, '06073017022': 4, '06073008006': 4, '06073008511': 4}",0.651983217840203
CODE NINJAS,92128,60730170141.0,"{""060730170141"":4,""060730182002"":4,""060730170191"":4,""060730170322"":4,""060730170153"":4,""060730170311"":4}","{""060730170153"":4,""060730170311"":4,""060730198031"":4,""060730207101"":4,""060730170322"":4,""060730170141"":4,""060730097031"":4}",OTHER SCHOOLS & INSTRUCTION,BERNARDO CENTER DR,33.01842097,-117.0754083,"{'06073017014': 4, '06073018200': 4, '06073017019': 4, '06073017032': 4, '06073017015': 4, '06073017031': 4}",0.5366586199139515
CODY MONTARBO LLC ,92116,60730018006.0,"{""060730017003"":4,""060730170212"":4}","{""060730170542"":4,""060590525274"":4,""060650418081"":4}",BEAUTY SHOPS - BOOTH RENTAL,ADAMS AVE,32.76343179,-117.12493909999998,"{'06073001700': 4, '06073017021': 4}",0.2860023904491231
COFFEE AND TEA COLLECTIVE,92104,60730013001.0,"{""060730098051"":4,""060730170513"":4}","{""060650432351"":5}",SNACK & NONALCOHOLIC BEVERAGE BARS,EL CAJON BLVD,32.75526246,-117.1312472,"{'06073009805': 4, '06073017051': 4}",0.23280905640062666
COFFMAN ENGINEERS INC,92108,60730087022.0,"{""060730153021"":4,""060730071001"":4}",{},OTH SCIENTIFIC & TECHNICAL CONSULTING SERVICE,FRAZEE RD,32.77355429,-117.15850159999998,"{'06073015302': 4, '06073007100': 4}",0.3757605548909199
COGNITIVE CHATBOTS,92109,60730079052.0,"{""060730079052"":4}","{""060730085111"":6,""060730079052"":4}",MARKETING CONSULTING SERVICES,CASS ST,32.79889744,-117.2522366,{'06073007905': 4},0.10962115693445064
COGSTONE,92117,60730085031.0,"{""060730097033"":4}",{},"PROFESSIONAL, SCIENTIFIC & TECHNICAL SERVICES",MORENA BLVD,32.81780201,-117.2219584,{'06073009703': 4},0.20155224747814493
COIN HUT LAUNDRY,92104,60730016003.0,"{""060730213021"":4,""060730032022"":4,""060730146012"":4,""060730031131"":4,""060730031011"":4}","{""060290002006"":4}",DRYCLEANING & LAUNDRY SERVICES,EL CAJON BLVD,32.755223699999995,-117.123869,"{'06073021302': 4, '06073003202': 4, '06073014601': 4, '06073003113': 4, '06073003101': 4}",0.8175823885476023
COINSTAR,92126,60730083492.0,"{""060730170461"":4,""060730083531"":4}","{""060730083462"":4,""060730083461"":4}",COIN-COUNTING KIOSK,MIRA MESA BLVD,32.91270167,-117.1464212,"{'06073017046': 4, '06073008353': 4}",0.2334375476575877
COINSTAR ASSET HOLDINGS LLC,92154,60730170361.0,"{""060730018002"":8,""060730021001"":7,""060730019002"":7,""060730019001"":6,""060730021005"":4,""060650432422"":4,""060730032143"":4,""060730025013"":4,""060730018001"":4,""060730020011"":4,""060730026012"":4,""060730219001"":4,""060730018005"":4,""060730017001"":4,""060730019003"":4,""060590219212"":4,""060730098024"":4,""060730102003"":4,""060730021004"":4,""060730023012"":4,""060730131022"":4,""060730144002"":4,""060730025022"":4,""060730017004"":4,""060730141021"":4,""060730020021"":4,""060730025011"":4,""060650427232"":4,""060730020012"":4}","{""060730105021"":4,""060730092012"":4}",OTHER PERSONAL SERVICES,UNIVERSITY AVE,32.763205282,-117.12554623999998,"{'06073001800': 8, '06073002100': 7, '06073001900': 7, '06065043242': 4, '06073003214': 4, '06073002501': 4, '06073002001': 4, '06073002601': 4, '06073021900': 4, '06073001700': 4, '06059021921': 4, '06073009802': 4, '06073010200': 4, '06073002301': 4, '06073013102': 4, '06073014400': 4, '06073002502': 4, '06073014102': 4, '06073002002': 4, '06065042723': 4}",0.9987949890629376
COINSTAR ASSET HOLDINGS LLC ,92115,60730085025.0,"{""060730101042"":5,""060730102003"":4,""060730106011"":4,""060730102001"":4,""060730101101"":4,""060730133102"":4,""060730100122"":4,""060730216002"":4,""060730216001"":4,""060730101091"":4,""060730104023"":4,""060730101062"":4,""060730101103"":4}","{""060730033012"":7,""040133199022"":5,""060730051001"":4,""060730034011"":4}",COIN-COUNTING KIOSK,CLAIREMONT DR,32.793245108484825,-117.14302060606065,"{'06073010104': 5, '06073010200': 4, '06073010601': 4, '06073010110': 4, '06073013310': 4, '06073010012': 4, '06073021600': 4, '06073010109': 4, '06073010402': 4, '06073010106': 4}",0.9974140313484252
COLDSTONE CREAMERY,92106,60730214001.0,"{""060730089013"":5,""060730069001"":5,""060730148052"":5,""060730130001"":4,""060730075012"":4,""060730214001"":4,""060730071003"":4,""060730073023"":4,""060730178112"":4,""060730054002"":4,""060730074002"":4,""060730095041"":4,""060730071002"":4,""060855072061"":4}","{""060730074002"":7,""060730214001"":6,""060730130001"":4,""060730070022"":4,""530110406053"":4,""060730075021"":4,""410170011001"":4,""060730075012"":4,""060730089013"":4,""060730069001"":4,""060730169012"":4,""060730051002"":4,""060730054002"":4}",ALL OTHER SPECIALTY FOOD STORES,TRUXTUN RD,32.73619848,-117.2173765,"{'06073008901': 5, '06073006900': 5, '06073014805': 5, '06073013000': 4, '06073007501': 4, '06073021400': 4, '06073007100': 4, '06073007302': 4, '06073017811': 4, '06073005400': 4, '06073007400': 4, '06073009504': 4, '06085507206': 4}",0.8943034235880918
COLIMA'S MEXICAN FOOD AT UNIVERSITY INC,92104,60730009002.0,"{""060730004001"":4,""420430227021"":4,""060730031153"":4,""060730014003"":4,""060730027034"":4,""060730043002"":4}","{""060730034042"":5,""060730083611"":4,""060730032081"":4,""530299708002"":4,""060730014003"":4,""060730132034"":4,""060730008002"":4,""060730043002"":4}",FULL-SERVICE RESTAURANTS,UNIVERSITY AVE,32.7485015,-117.1399769,"{'06073000400': 4, '42043022702': 4, '06073003115': 4, '06073001400': 4, '06073002703': 4, '06073004300': 4}",0.7901618103566928
COLLEGE AVENUE BAPTIST CHURCH,92115,60730029044.0,"{""060730139072"":4,""060730097051"":4}",{},RELIGIOUS ORGANIZATIONS,COLLEGE AVE,32.76380242,-117.066816,"{'06073013907': 4, '06073009705': 4}",0.4972793076795671
COLLEGE PREP TUTORING,92130,60730083302.0,"{""060730083404"":4,""060730170442"":4,""060730083302"":4}","{""060730083302"":4,""060730083404"":4}",EXAM PREPARATION & TUTORING,VIA CANDIDIZ nan,32.94994476,-117.22725990000002,"{'06073008340': 4, '06073017044': 4, '06073008330': 4}",0.282756842404149
COLLISION AUTOBODY & PAINT,92105,60730022011.0,"{""060730021004"":4}",{},AUTOMOTIVE BODY/PAINT/INTERIOR & GLASS REPAIR,40TH ST,32.75426293,-117.1094052,{'06073002100': 4},0.21454380327564734
COLOMBIA WIRELESS,92173,60730100151.0,"{""060374055004"":8,""060710020351"":7,""060379103022"":4,""060730100111"":4,""060372723021"":4,""060730131043"":4,""060590423131"":4,""060730033012"":4,""060710044033"":4,""060374335041"":4}","{""060710044033"":4,""060730125012"":4,""060372723021"":4,""060730053003"":4,""060730101062"":4,""060730100094"":4,""060730101033"":4,""060730219001"":4,""060730131044"":4,""060730123031"":4,""060730133102"":4,""060730051002"":4,""060730182002"":4}","RADIO, TELEVISION & OTHER ELECTRONICS STORES",E SAN YSIDRO BLVD,32.5507933,-117.038169,"{'06037405500': 8, '06071002035': 7, '06037910302': 4, '06073010011': 4, '06037272302': 4, '06073013104': 4, '06059042313': 4, '06073003301': 4, '06071004403': 4, '06037433504': 4}",0.8559431800873027
COLOR NAILS & SPA,92130,60730083292.0,"{""060730026021"":4,""060730083272"":4}",{},NAIL SALONS,VALLEY CENTRE DR,32.937746080000004,-117.2318905,"{'06073002602': 4, '06073008327': 4}",0.4248959037224296
COLSTONE CREAMERY,92109,60730079052.0,"{""060730166081"":5,""060730039023"":4}","{""060730039023"":4,""060730166081"":4,""060730079051"":4}",SNACK & NONALCOHOLIC BEVERAGE BARS,MISSION BLVD,32.7975739,-117.2557265,"{'06073016608': 5, '06073003902': 4}",0.5764937146230821
COLUMBIA CARE DISPENSARY,92109,60730078002.0,"{""060730054002"":4,""060730100142"":4}","{""530110406053"":5}",CANNABIS OUTLET,DE SOTO ST,32.80718694,-117.2176794,"{'06073005400': 4, '06073010014': 4}",0.6640172651491587
COMFORCARE HOME CARE DEL MAR,92131,60730170225.0,"{""060730042002"":4}","{""060730170225"":4}",INDIVIDUAL & FAMILY SERVICES,BUSINESSPARK AVE,32.90030515,-117.1120874,{'06073004200': 4},0.27130552079368475
COMMISSIONED SERVICES,92114,60730031111.0,"{""060730048003"":5,""060730131032"":4,""060730031033"":4,""060730031131"":4,""060730031122"":4,""060730031032"":4,""060730031071"":4,""060730056002"":4}","{""060730026013"":6,""060730034032"":4,""060730030032"":4,""060730048003"":4,""060730136014"":4,""060730031153"":4,""060730117001"":4,""060730141021"":4}",OFFICES OF NOTARIES,STEVENS WAY,32.709247999999995,-117.075966,"{'06073004800': 5, '06073013103': 4, '06073003103': 4, '06073003113': 4, '06073003112': 4, '06073003107': 4, '06073005600': 4}",0.9677840343283164
COMMUNAL COFFEE,92104,60730008001.0,"{""060730146022"":6,""060730056002"":5,""060730085095"":4,""060590758092"":4,""060730009006"":4,""060730074006"":4,""060730028043"":4,""060730133101"":4,""060730031113"":4,""060730092022"":4,""060730083411"":4,""061110053051"":4,""060730019001"":4,""060730051001"":4,""060730154052"":4,""060730086001"":4,""060730032122"":4,""060730021001"":4,""060730003005"":4}","{""060650427421"":5,""040131167023"":4,""060730019001"":4,""060730086001"":4,""060730056002"":4,""060730016001"":4,""060730093042"":4,""060730133101"":4,""040131092002"":4,""060590634002"":4,""060730029042"":4,""060855081011"":4,""060730051001"":4,""060650414061"":4}",SNACK & NONALCOHOLIC BEVERAGE BARS,UNIVERSITY AVE,32.74839073,-117.1393725,"{'06073014602': 6, '06073005600': 5, '06073008509': 4, '06059075809': 4, '06073000900': 4, '06073007400': 4, '06073002804': 4, '06073013310': 4, '06073003111': 4, '06073009202': 4, '06073008341': 4, '06111005305': 4, '06073001900': 4, '06073005100': 4, '06073015405': 4, '06073008600': 4, '06073003212': 4, '06073002100': 4, '06073000300': 4}",0.996000656027904
COMMUNITY PHARMACY OF VALLEY CENTER,92082,60730191063.0,"{""060730191032"":5,""060730191053"":4,""060730191071"":4,""060730191061"":4,""060730191063"":4,""060730191033"":4}","{""060730191053"":4,""060730207091"":4,""060730191063"":4,""060730191033"":4}",OTHER HEALTH & PERSONAL CARE STORES,VALLEY CENTER RD,33.23106702,-117.0261681,"{'06073019103': 5, '06073019105': 4, '06073019107': 4, '06073019106': 4}",0.560655290349808
COMPASS GROUP CAFE R,92121,60730083461.0,"{""060730083532"":4,""060730201031"":4,""060730083461"":4}","{""060730083461"":5,""060730160002"":4,""060730133102"":4}",SNACK & NONALCOHOLIC BEVERAGE BARS,MCKELLAR CT,32.90409456,-117.2006155,"{'06073008353': 4, '06073020103': 4, '06073008346': 4}",0.4136211167285505
COMPLETE COMMERCIAL MAINTENANCE INC,92111,60730085111.0,"{""060730095061"":6,""060730166061"":4,""060730139082"":4}","{""060730133021"":4,""060730134091"":4,""060730173042"":4,""060730041004"":4,""060730085111"":4,""060730166061"":4}",JANITORIAL SERVICES,BALBOA AVE,32.82179362,-117.15840159999998,"{'06073009506': 6, '06073016606': 4, '06073013908': 4}",0.5504187940612124
COMPREHENSIVE COUNSELING CENTER,92111,60730085111.0,"{""060730029041"":4}",{},INDIVIDUAL & FAMILY SERVICES,RUFFNER ST,32.82370465,-117.15722759999998,{'06073002904': 4},0.4064579202816832
COMPREHENSIVE SPINAL CARE,92123,60730085111.0,"{""060730028011"":4,""060730089022"":4,""060730149021"":4}","{""060730134092"":7,""060730133102"":4}",OFFICES OF CHIROPRACTORS,BALBOA AVE,32.82227298,-117.1261929,"{'06073002801': 4, '06073008902': 4, '06073014902': 4}",0.6867045672227899
COMPUTER GEEK 911,92111,60730085111.0,"{""060730165024"":5,""060730199043"":5,""060371351021"":4,""060730054004"":4,""060730074004"":4,""060730001002"":4,""060730166162"":4,""060730212053"":4,""060730211003"":4,""060730065002"":4,""060730116022"":4,""060650432222"":4,""060730213032"":4}","{""060730074005"":5,""060730083072"":5,""060650432462"":4,""060730083581"":4,""060730074006"":4,""510594326001"":4,""060730074004"":4,""060730073022"":4,""060730166162"":4,""060730065002"":4}",ELECTRONICS & APPLIANCE STORES,BALBOA AVE,32.785935465,-117.18204579999998,"{'06073016502': 5, '06073019904': 5, '06037135102': 4, '06073005400': 4, '06073007400': 4, '06073000100': 4, '06073016616': 4, '06073021205': 4, '06073021100': 4, '06073006500': 4, '06073011602': 4, '06065043222': 4, '06073021303': 4}",0.9891362449279466
CONCEPCION J MUNIZ AVINA,91942,60730150002.0,"{""060730135061"":4,""060730161003"":4,""060730100012"":4,""060730032122"":4,""060730148052"":4,""060730134103"":4,""060730036031"":4,""060730026011"":4,""060730169011"":4,""060730093014"":4,""060730097033"":4,""060730048003"":4,""060730212043"":4,""060730029043"":4,""060730136042"":4}","{""060855002001"":7,""060730153012"":7,""060730098044"":6,""060730147001"":6,""060730150002"":5,""060730146012"":5,""060730148033"":4,""060730152001"":4,""060730170482"":4,""060730135061"":4,""060730097064"":4,""060730083501"":4,""060730139082"":4,""060730137022"":4,""060730149021"":4,""060730157042"":4,""060376022002"":4,""060730166122"":4,""060730009005"":4,""060730212041"":4,""060730029043"":4,""060730168101"":4}","ARTS, ENTERTAINMENT & RECREATION",GROSSMONT CENTER DR,32.77857078,-117.00713600000002,"{'06073013506': 4, '06073016100': 4, '06073010001': 4, '06073003212': 4, '06073014805': 4, '06073013410': 4, '06073003603': 4, '06073002601': 4, '06073016901': 4, '06073009301': 4, '06073009703': 4, '06073004800': 4, '06073021204': 4, '06073002904': 4, '06073013604': 4}",0.9958926201388846
CONECTRIC NETWORKS,92126,60730083501.0,"{""060730221001"":4}","{""060730133102"":4,""061110053032"":4}","MANAGEMENT, SCI & TECH CONSULTING SERVICES",MIRAMAR RD,32.89129786,-117.1402566,{'06073022100': 4},0.11788656488671778
CONGREGATION BETH EL,92037,60730083131.0,"{""060730083292"":4,""060730083281"":4}","{""060730207053"":4}",RELIGIOUS ORGANIZATIONS,GILMAN DR,32.86532162,-117.2367505,"{'06073008329': 4, '06073008328': 4}",0.2204468644415876
CONNIE K CANNON ,92130,60730083291.0,"{""060730083281"":5,""060730083291"":4}","{""060730170303"":5,""060730098012"":4,""060730083281"":4}",OFFICES OF REAL ESTATE AGENTS & BROKERS,HIGH BLUFF DR,32.94736795,-117.240557,"{'06073008328': 5, '06073008329': 4}",0.24433999283017804
CONNIE MARTIN  LMFT,92111,60730085111.0,"{""060730029041"":4}",{},INDIVIDUAL & FAMILY SERVICES,RUFFNER ST,32.82370465,-117.15722759999998,{'06073002904': 4},0.4064579202816832
CONTECH ENGINEERED SOLUTIONS LLC,92111,60730085111.0,"{""060730095061"":6,""060730166061"":4,""060730139082"":4}","{""060730133021"":4,""060730134091"":4,""060730173042"":4,""060730041004"":4,""060730085111"":4,""060730166061"":4}","LUMBER, PLYWOOD, MILLWORK & WOOD PANEL WHSLE",BALBOA AVE,32.82179362,-117.15840159999998,"{'06073009506': 6, '06073016606': 4, '06073013908': 4}",0.5504187940612124
CONTOUR AT 2118 LLC,92103,60730060003.0,"{""060730200132"":4}",{},LAND SUBDIVISION & LAND DEVELOPMENT,STATE ST,32.73189923,-117.1698361,{'06073020013': 4},0.12205210567922507
CONVOY MASSAGE SPA,92111,60730085111.0,"{""060730170222"":4}",{},MASSAGE PARLORS,CONVOY ST,32.826544500000004,-117.1544867,{'06073017022': 4},0.11263322671374275
CONVOY VAPE & SMOKE,92111,60730085111.0,"{""060730134103"":4}","{""060730134103"":4}",TOBACCO STORES,CONVOY ST,32.81828627,-117.1549748,{'06073013410': 4},0.22618809484434954
COOKIN' ON WOOD,92101,60730051002.0,"{""060730171103"":4,""060730051002"":4,""060730166073"":4,""060730020012"":4,""060730054004"":4,""060730133131"":4,""060730097053"":4,""060374303011"":4,""060730192072"":4}","{""060730032121"":4,""060730054002"":4,""060730171103"":4,""060730051002"":4,""060730027051"":4,""060730123032"":4,""060730040002"":4}",LIMITED-SERVICE EATING PLACES,PARK BLVD,32.70610059,-117.1565047,"{'06073017110': 4, '06073005100': 4, '06073016607': 4, '06073002001': 4, '06073005400': 4, '06073013313': 4, '06073009705': 4, '06037430301': 4, '06073019207': 4}",0.9249524269363985
COOL JAPAN KYOTO,92111,60730085111.0,"{""060730150003"":5,""060730163022"":4,""060730200163"":4}","{""060730085111"":5,""040134225082"":4,""060730166102"":4,""060730200131"":4}","POTTERY, CERAMICS & PLUMBING FIXTURE MFG",KEARNY MESA RD,32.81763701,-117.14951429999998,"{'06073015000': 5, '06073016302': 4, '06073020016': 4}",0.5216891309958596
COOL LIGHTS,92101,60730054001.0,"{""484391135122"":7,""060730083492"":6,""060650404022"":5,""060650317042"":4,""040135230023"":4,""060730159023"":4,""060952508012"":4,""060710071103"":4,""470631009003"":4,""060730032083"":4,""060730092013"":4,""060290006001"":4,""060730170451"":4}","{""530610524023"":5,""040136170002"":4,""060730083492"":4,""060730178113"":4,""060650438201"":4,""060952508012"":4,""060375037021"":4,""470631009003"":4,""060770043031"":4,""060379200431"":4,""530530712064"":4,""060650317042"":4,""060730136044"":4,""040190031023"":4,""060730189042"":4,""060730083641"":4,""060650404022"":4}",ALL OTHER MISCELLANEOUS STORE RETAILERS,W HARBOR DR,32.70471852,-117.1572745,"{'48439113512': 7, '06073008349': 6, '06065040402': 5, '06065031704': 4, '04013523002': 4, '06073015902': 4, '06095250801': 4, '06071007110': 4, '47063100900': 4, '06073003208': 4, '06073009201': 4, '06029000600': 4, '06073017045': 4}",0.7565159718770291
COREPOWER YOGA,92110,60730093042.0,"{""060730165024"":5,""060730199043"":5,""060371351021"":4,""060730054004"":4,""060730074004"":4,""060730001002"":4,""060730166162"":4,""060730212053"":4,""060730211003"":4,""060730065002"":4,""060730116022"":4,""060650432222"":4,""060730213032"":4}","{""060730010004"":4,""060730170544"":4,""060730001001"":4,""060730032085"":4,""060730166051"":4,""060730168093"":4,""060730093042"":4,""060730085111"":4}",YOGA INSTRUCTOR,ROSECRANS ST,32.7590978,-117.17995445,"{'06073016502': 5, '06073019904': 5, '06037135102': 4, '06073005400': 4, '06073007400': 4, '06073000100': 4, '06073016616': 4, '06073021205': 4, '06073021100': 4, '06073006500': 4, '06073011602': 4, '06065043222': 4, '06073021303': 4}",0.9891362449279466
CORIN LOPEZ,92124,60730095092.0,"{""060730203061"":4,""060730083492"":4}","{""060730085111"":4,""060730166151"":4,""060730095111"":4}",OFFICES OF DENTISTS,TIERRASANTA BLVD,32.82302593,-117.1009417,"{'06073020306': 4, '06073008349': 4}",0.29512005734001845
CORNER BAKERY CAFE,92122,60730083402.0,"{""060730170442"":4}","{""060730083052"":4,""060730170301"":4}",LIMITED-SERVICE EATING PLACES,LA JOLLA VILLAGE DR,32.87389525,-117.2079926,{'06073017044': 4},0.11263322671374275
